Cstno,Age,Sex,Income,USE_Month,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct
812465958,53,F,Unknown,48,12286000,4960000,83
786536808,51,M,6~8천만원미만,45,21543000,3928000,82
807369708,52,M,8천만원이상,47,6355000,4009000,74
711397533,52,F,2천만원미만,41,5616000,3410000,62
711740508,50,F,2~4천만원미만,40,2661000,4615000,82
715233108,38,M,4~6천만원미만,36,2836000,4121000,83
813807258,50,F,2~4천만원미만,45,1438300,4670000,82
769183908,51,F,Unknown,45,2109000,4321000,58
718451133,48,M,4~6천만원미만,40,14951000,3899000,68
721115733,47,M,4~6천만원미만,36,1591000,3698000,79
720085233,51,F,Unknown,40,8930000,2167000,38
717036408,36,F,Unknown,36,4685000,4560000,81
714427608,45,F,Unknown,29,2555000,4888000,78
780019908,53,F,2천만원미만,43,2172000,4657000,82
827898033,54,F,Unknown,50,2912000,2465000,54
720302883,53,F,2천만원미만,35,3390000,4585000,78
715893633,47,F,2천만원미만,36,2193000,4755000,81
720730683,51,F,Unknown,36,17412000,4997000,84
720638283,40,F,2천만원미만,20,2801000,4568000,83
789053883,43,M,4~6천만원미만,31,11186000,3692000,84
719286708,50,F,2천만원미만,39,2434000,4498000,76
713952558,53,F,Unknown,43,1790000,2128000,40
793395933,59,F,2천만원미만,53,2716000,4208000,69
813895458,49,F,Unknown,43,2874000,4617000,89
771733608,47,F,2~4천만원미만,35,1438300,2276000,40
710102208,56,M,4~6천만원미만,36,18776000,4464000,75
719511783,48,F,Unknown,41,1438300,4916000,78
712849158,55,M,6~8천만원미만,44,19793000,2186000,44
783070833,34,F,2~4천만원미만,28,2472000,4408000,86
713419908,58,F,Unknown,50,12362000,4537000,72
789345408,39,F,2~4천만원미만,29,1438300,4983000,53
720992883,47,F,2천만원미만,37,3189000,4805000,76
803652633,47,F,2천만원미만,41,2092000,5124000,70
789248958,37,F,2~4천만원미만,26,2946000,5259000,89
716178483,41,F,2~4천만원미만,29,2430000,4334000,71
715440558,50,F,2천만원미만,36,4143000,3940000,74
711535158,46,F,Unknown,35,2197000,1955000,42
713647083,53,F,Unknown,36,9314000,3696000,80
718311933,53,F,2천만원미만,37,3719000,2587000,43
718404783,59,F,Unknown,49,6996000,2384000,33
817332483,63,M,Unknown,47,7306000,2445000,43
710015733,41,F,2천만원미만,30,2029000,3142000,37
794965233,51,F,2천만원미만,45,13199000,1927000,44
710512833,38,F,2천만원미만,29,3304000,5178000,79
710803008,40,F,2천만원미만,30,3125000,4372000,68
712987608,51,F,2천만원미만,40,1438300,4263000,84
716974383,41,M,6~8천만원미만,28,2491000,1911000,35
720930633,58,F,2천만원미만,46,1977000,2341000,37
710136258,33,F,2천만원미만,24,1806000,2833000,43
779438208,38,F,2천만원미만,22,1938000,4606000,75
721017333,42,F,2천만원미만,36,3188000,4606000,83
720952608,44,F,2천만원미만,29,2288000,4396000,68
712886733,44,F,2천만원미만,32,1780000,4268000,87
810545733,47,F,Unknown,42,2373000,4228000,63
822132858,41,M,6~8천만원미만,37,23250000,2205000,43
713526258,47,M,8천만원이상,36,34516000,2020000,33
712877733,48,M,6~8천만원미만,42,12882000,4407000,84
713339283,54,M,4~6천만원미만,39,6348000,4135000,71
720473433,59,F,2천만원미만,36,2621000,4955000,78
780584658,33,F,2~4천만원미만,22,1843000,2077000,61
711824358,44,F,2천만원미만,31,3228000,4524000,70
789990333,43,F,2~4천만원미만,35,2303000,4469000,80
721332033,42,M,6~8천만원미만,30,29195000,4411000,67
709612983,41,F,2~4천만원미만,36,2990000,2265000,41
771058908,55,F,2~4천만원미만,42,2873000,4563000,72
715471833,50,M,6~8천만원미만,36,28253000,4525000,67
711781233,53,F,Unknown,45,1882000,5221000,87
713947908,33,M,6~8천만원미만,23,1630000,4426000,91
709741608,51,M,6~8천만원미만,36,4546000,3739000,53
709333608,58,F,Unknown,46,2395000,4983000,84
709688883,45,M,6~8천만원미만,36,3845000,2174000,39
716269308,56,F,2천만원미만,36,2836000,4192000,90
708692583,44,F,2천만원미만,31,1506000,2312000,44
709892658,48,F,2천만원미만,38,1605000,4495000,67
713815383,53,M,6~8천만원미만,36,11778000,2147000,44
710183283,55,F,2천만원미만,36,2747000,5032000,84
711937158,49,M,4~6천만원미만,39,2501000,4837000,87
771486933,64,M,2천만원미만,52,2563000,3942000,84
717450633,47,M,4~6천만원미만,36,1659000,1920000,39
718421808,56,F,Unknown,43,3068000,4611000,73
716403633,60,F,2천만원미만,50,3426000,4467000,69
717646983,59,F,2천만원미만,49,3214000,2720000,53
778837083,50,M,6~8천만원미만,31,12906000,2078000,62
768632958,59,F,Unknown,49,8708000,2508000,49
715622508,52,M,6~8천만원미만,41,7904000,2094000,32
708402333,48,F,Unknown,37,4549000,4782000,88
708946008,46,F,2천만원미만,36,1438300,2445000,39
715625658,49,F,2천만원미만,36,4476000,4603000,87
789599283,44,F,Unknown,38,2002000,3406000,62
708960858,40,M,6~8천만원미만,21,11502000,4786000,85
814840833,44,M,8천만원이상,39,7924000,2393000,37
772082208,39,M,8천만원이상,28,16199000,4254000,82
711597183,43,M,6~8천만원미만,34,1452000,4571000,72
712110333,37,F,Unknown,18,2179000,2568000,48
718673358,35,M,6~8천만원미만,30,13590000,2137000,52
712479633,31,F,2천만원미만,20,1695000,2428000,43
716108283,53,F,2천만원미만,46,4430000,4833000,82
779360808,49,F,2천만원미만,35,2919000,4937000,75
716352033,49,F,2천만원미만,39,2796000,4869000,78
716643033,41,F,2천만원미만,31,2580000,2981000,40
711567333,43,M,4~6천만원미만,31,2834000,4581000,70
788756133,44,F,2천만원미만,24,2617000,4400000,60
755437533,48,F,2천만원미만,41,1522000,5005000,77
713573508,41,M,2~4천만원미만,32,16509000,1740000,43
709430508,40,M,2~4천만원미만,32,7316000,1849000,50
710645583,44,F,Unknown,37,7627000,4349000,75
714253983,44,M,2~4천만원미만,36,9465000,3675000,59
771566208,48,M,2천만원미만,36,8795000,4681000,74
713314533,40,M,4~6천만원미만,27,12283000,1993000,41
720725883,34,F,2천만원미만,20,2715000,4177000,68
708539583,44,F,Unknown,25,19897000,3979000,63
716747283,44,F,2천만원미만,36,2097000,5059000,79
787519683,41,F,2천만원미만,30,3028000,4727000,78
721044333,34,F,2천만원미만,22,1695000,4905000,91
713679633,41,F,2천만원미만,33,1438300,1813000,51
711126483,37,F,2천만원미만,28,1438300,5136000,76
814191333,55,M,8천만원이상,50,24250000,2153000,41
715040208,49,F,Unknown,38,5076000,4115000,72
710769258,40,F,Unknown,27,4438000,3895000,75
715227633,36,F,2천만원미만,36,1964000,4240000,60
708635058,53,F,2천만원미만,44,1904000,4798000,85
709051533,46,F,2~4천만원미만,26,2933000,4956000,92
718940208,55,F,Unknown,44,18202000,3551000,68
712361583,47,M,6~8천만원미만,36,34516000,3756000,67
708390633,52,F,2천만원미만,44,2421000,4219000,69
720281508,44,F,2천만원미만,34,2406000,4625000,91
720885558,51,F,2~4천만원미만,37,2621000,4885000,74
709781208,34,F,2천만원미만,26,2291000,5409000,82
710086308,46,F,2~4천만원미만,38,3645000,4680000,87
713282733,37,F,2~4천만원미만,24,3375000,4341000,64
815812683,47,M,8천만원이상,42,8856000,5072000,77
708204033,36,F,2천만원미만,24,2980000,4132000,70
720040158,47,M,4~6천만원미만,36,17656000,4633000,71
755996583,57,F,2천만원미만,50,2475000,2574000,43
711359058,46,F,2천만원미만,33,3942000,4622000,71
714064908,57,F,2천만원미만,36,1771000,4813000,84
717074283,45,F,Unknown,37,17678000,2566000,49
765847383,50,M,8천만원이상,43,20958000,4425000,78
789531633,53,F,2천만원미만,46,4117000,5218000,88
820593033,43,F,2~4천만원미만,39,18524000,4496000,64
710078358,36,M,2천만원미만,26,2222000,4095000,88
715025208,56,F,2천만원미만,46,3119000,4168000,63
709596783,46,M,2~4천만원미만,34,1611000,4444000,78
715960308,53,F,2천만원미만,44,4090000,2016000,49
716653758,55,M,4~6천만원미만,36,1467000,4226000,74
787268733,52,F,2~4천만원미만,46,2442000,4535000,85
789923058,53,F,2~4천만원미만,44,1816000,2474000,44
771079833,40,F,2천만원미만,27,1438300,4332000,78
710507733,42,M,4~6천만원미만,35,14958000,4038000,68
779269158,43,F,Unknown,25,21961000,2237000,39
711627558,40,F,2천만원미만,30,1625000,3968000,73
710536983,49,F,2천만원미만,36,3007000,4423000,67
712237458,47,M,8천만원이상,28,11629000,3752000,78
778289883,42,F,2천만원미만,32,1507000,2528000,41
714154533,45,F,Unknown,36,3111000,4478000,56
803657133,60,M,2~4천만원미만,54,1848000,4757000,75
769053033,44,F,2~4천만원미만,38,4142000,2104000,44
713613258,46,M,6~8천만원미만,36,1438300,4461000,71
768544833,45,F,2천만원미만,39,2202000,4531000,77
720782658,42,M,4~6천만원미만,36,3591000,5079000,80
768162108,49,M,8천만원이상,43,4781000,2451000,50
710511858,58,F,2천만원미만,36,3832000,4741000,88
714516033,53,M,8천만원이상,44,9025000,4412000,87
788630958,44,M,2~4천만원미만,28,11627000,3264000,67
717646008,61,F,Unknown,46,5686000,4338000,67
712290258,49,F,2천만원미만,40,2636000,4056000,67
716292033,37,F,2천만원미만,36,1438300,4815000,84
780372408,43,F,2천만원미만,33,4976000,4317000,69
720853158,38,F,Unknown,24,13951000,4576000,70
823507833,44,M,4~6천만원미만,40,14370000,4510000,79
711111633,60,M,2~4천만원미만,49,21681000,3844000,75
709904508,59,F,2~4천만원미만,40,2634000,4190000,71
712022883,37,F,2~4천만원미만,27,2204000,4555000,82
712173108,48,F,2~4천만원미만,36,2447000,4228000,82
714156633,60,F,Unknown,36,3068000,4533000,79
714581358,48,F,2천만원미만,43,1502000,2204000,36
713256033,39,F,Unknown,25,4181000,3955000,74
825831933,52,F,2천만원미만,48,3136000,4528000,81
720274158,42,F,2천만원미만,35,4478000,3879000,76
772394883,60,F,Unknown,50,7359000,2869000,43
794253108,52,M,2~4천만원미만,46,13090000,3851000,78
720899883,44,F,2~4천만원미만,35,6849000,3770000,82
714313608,36,F,2천만원미만,36,4228000,4356000,74
716602683,49,F,2~4천만원미만,36,5678000,5092000,70
715928808,42,F,2천만원미만,31,3964000,4580000,75
771899433,48,M,6~8천만원미만,37,7970000,1263000,27
714771708,36,F,Unknown,26,4692000,4281000,69
709711758,45,F,2천만원미만,32,1942000,1853000,31
721137558,40,M,2~4천만원미만,28,5821000,2011000,42
820268358,48,F,2천만원미만,43,2357000,4534000,75
709273383,54,F,Unknown,36,8294000,4136000,77
822959133,32,F,2~4천만원미만,26,3174000,4508000,83
720491958,34,F,2천만원미만,36,1438300,4302000,74
713607108,46,F,2천만원미만,31,1852000,4486000,61
709729533,47,M,2~4천만원미만,39,1809000,2169000,49
717890583,48,F,2~4천만원미만,38,3503000,4671000,93
718384233,52,M,2~4천만원미만,39,17835000,4258000,58
713401758,45,M,8천만원이상,36,3383000,4897000,75
773257233,46,F,2천만원미만,39,7128000,3534000,70
713556033,36,F,2천만원미만,22,1438300,3959000,59
719265108,42,F,2천만원미만,33,3815000,4430000,94
778740708,39,F,2천만원미만,27,1902000,4203000,69
710952933,43,F,2천만원미만,36,2077000,4226000,75
720991833,48,F,2천만원미만,36,2514000,2603000,53
779954658,56,M,6~8천만원미만,40,34516000,4714000,82
714204108,45,F,2천만원미만,38,2144000,3859000,55
805546308,65,F,2천만원미만,56,5951000,4554000,83
716244933,54,F,Unknown,36,4806000,4674000,87
712018233,42,F,Unknown,34,16612000,4697000,94
802878408,53,F,2~4천만원미만,47,2799000,4116000,88
719504433,63,M,2~4천만원미만,54,18064000,3434000,71
794558658,49,F,2천만원미만,34,2560000,4783000,86
711634008,42,F,2천만원미만,36,5821000,4591000,70
708260208,43,F,2천만원미만,36,2057000,4321000,76
713435058,49,F,2천만원미만,42,1972000,4715000,66
719656533,44,M,4~6천만원미만,36,2675000,4149000,79
719709558,48,M,2~4천만원미만,33,6223000,4518000,79
710311233,44,F,Unknown,37,7632000,4498000,86
719216508,55,F,2천만원미만,36,3258000,4960000,77
713105508,46,M,4~6천만원미만,29,34516000,3754000,53
710719683,49,F,2~4천만원미만,43,3054000,4460000,88
817892208,35,F,2천만원미만,30,1438300,4006000,72
714102183,50,M,8천만원이상,36,7970000,1872000,41
715410783,55,F,2천만원미만,36,1836000,2400000,34
718202658,47,M,8천만원이상,36,9397000,5265000,98
719445633,60,F,2천만원미만,36,1601000,4919000,69
709820658,45,M,6~8천만원미만,36,34516000,3785000,64
718481283,51,F,2천만원미만,43,1822000,5210000,73
789300408,41,M,2천만원미만,30,1614000,4293000,87
711970533,54,F,2천만원미만,41,1491000,4365000,71
815088483,28,F,2천만원미만,23,2543000,3864000,64
717139608,50,F,2천만원미만,36,3462000,4635000,65
717626508,44,F,2천만원미만,36,1699000,5495000,87
767668908,46,F,Unknown,40,13095000,1552000,32
712484733,47,M,4~6천만원미만,32,8823000,4674000,85
716216958,48,M,4~6천만원미만,42,4429000,4386000,63
714246333,58,F,Unknown,48,5396000,2107000,39
718693683,65,F,2~4천만원미만,53,2418000,3918000,74
716298633,56,F,2천만원미만,47,2086000,5774000,84
755661933,48,F,2~4천만원미만,41,1899000,2434000,45
712914783,43,M,2~4천만원미만,31,7564000,4743000,82
711240108,41,M,4~6천만원미만,31,13116000,4800000,61
721396758,35,F,2천만원미만,36,1438300,5062000,80
715636533,48,F,2천만원미만,36,3716000,4833000,73
711508608,50,F,2천만원미만,36,3069000,4351000,74
716669658,51,F,2천만원미만,33,2006000,2760000,38
718212633,45,F,2~4천만원미만,36,2948000,3635000,79
708357183,47,F,2천만원미만,38,1438300,3511000,64
713629533,35,F,2천만원미만,36,1438300,4321000,83
771450708,58,F,2~4천만원미만,46,4669000,4363000,73
711311883,48,F,2천만원미만,35,13994000,3299000,63
802673508,57,M,8천만원이상,51,8760000,2460000,39
708113208,53,F,2천만원미만,36,1688000,4375000,69
788786208,46,F,Unknown,27,9881000,4725000,85
720043533,39,M,4~6천만원미만,26,4534000,4211000,66
801083133,57,F,2천만원미만,51,3545000,3691000,69
716246733,57,F,2천만원미만,49,1857000,4681000,71
807157833,56,F,Unknown,51,3334000,4284000,73
721032633,55,F,2~4천만원미만,32,2496000,2590000,50
828285858,41,F,2천만원미만,37,1438300,4053000,66
718890933,45,F,2천만원미만,27,1438300,2429000,38
711148308,52,M,4~6천만원미만,46,9357000,4173000,77
712810233,40,F,2천만원미만,36,2423000,4258000,80
714098883,45,F,2~4천만원미만,36,1936000,4773000,80
779327733,43,M,4~6천만원미만,25,1783000,3861000,81
716364408,59,F,2천만원미만,36,1438300,4155000,62
710461083,56,F,2천만원미만,46,1438300,4333000,84
709306983,44,F,2천만원미만,36,10580000,4721000,81
769035933,54,F,2천만원미만,48,4597000,3507000,68
813182658,49,F,2천만원미만,44,1656000,4408000,79
781110408,39,F,2천만원미만,23,3279000,5048000,75
818007783,49,F,2~4천만원미만,44,2578000,4683000,89
708862233,44,F,2~4천만원미만,30,4068000,5161000,83
714006333,42,F,2천만원미만,36,2128000,2289000,41
770596458,45,F,2천만원미만,31,2704000,2362000,39
789392883,38,F,2천만원미만,29,1878000,4650000,71
803805483,46,F,Unknown,40,10600000,4697000,67
709534083,58,F,2천만원미만,36,9909000,1844000,41
710579583,57,F,2천만원미만,50,1665000,4420000,86
708949908,50,M,8천만원이상,42,1656000,2073000,44
711907083,53,M,6~8천만원미만,36,14111000,2950000,64
718696458,52,F,2천만원미만,42,2012000,3822000,68
710611683,43,F,2천만원미만,31,2837000,4279000,83
721511883,40,F,2천만원미만,28,1709000,4981000,79
779116158,49,F,2천만원미만,31,5714000,4331000,85
720193533,41,M,4~6천만원미만,32,5071000,3358000,62
753094533,51,M,6~8천만원미만,44,24028000,3531000,73
719545983,31,F,Unknown,13,13882000,4798000,82
716494383,49,F,2~4천만원미만,41,3585000,4399000,78
769892058,40,M,6~8천만원미만,34,9124000,4564000,65
709098108,45,F,Unknown,35,2705000,4749000,80
715705683,56,F,2천만원미만,36,1936000,4578000,70
715724808,49,M,6~8천만원미만,41,8051000,4370000,83
717123858,36,F,2~4천만원미만,36,3635000,4045000,62
716236683,46,F,2천만원미만,37,2532000,4143000,71
771224358,54,F,2천만원미만,41,2028000,4030000,78
779310033,42,F,2천만원미만,24,4304000,1788000,36
710595783,46,F,Unknown,39,6644000,4659000,76
711409833,45,F,2천만원미만,33,1830000,4838000,71
721174008,37,M,8천만원이상,23,7607000,4495000,77
714192933,55,F,2천만원미만,36,2060000,1976000,44
709632483,49,F,2천만원미만,40,1438300,4457000,84
718431258,41,M,4~6천만원미만,28,3126000,3662000,74
817029108,47,F,2~4천만원미만,27,6885000,3804000,67
796931508,42,M,4~6천만원미만,36,1871000,2593000,48
769577358,31,F,2천만원미만,17,2787000,4358000,89
815589558,50,M,6~8천만원미만,45,1867000,4097000,70
714287583,41,F,2천만원미만,32,1438300,1852000,38
718975083,47,F,2천만원미만,40,2473000,2133000,44
715315008,40,M,2~4천만원미만,30,4640000,3870000,70
779252283,47,F,2천만원미만,29,2712000,5201000,82
714031083,46,F,Unknown,30,8869000,1935000,40
772442883,51,F,Unknown,41,3853000,2443000,38
714533058,53,F,2천만원미만,43,1438300,4606000,86
716570958,50,M,4~6천만원미만,36,14409000,2351000,39
710116833,59,F,2~4천만원미만,36,1665000,2748000,40
718586133,43,F,2천만원미만,31,2639000,4892000,85
773322558,59,F,2천만원미만,48,2338000,3964000,69
714554808,51,F,2천만원미만,40,2774000,4802000,91
717903108,57,F,Unknown,46,4283000,4689000,65
815908908,47,F,Unknown,42,6263000,2613000,50
771464808,35,F,2천만원미만,23,2317000,4161000,71
708234558,55,F,2천만원미만,43,2239000,4540000,73
715737258,41,F,2천만원미만,32,2225000,4917000,84
710188308,51,F,2천만원미만,41,1519000,4927000,73
708670608,48,F,Unknown,36,5495000,5125000,85
714839808,51,F,2천만원미만,35,2141000,4317000,64
811140933,43,F,2천만원미만,29,2616000,5219000,63
788937933,39,F,2천만원미만,25,5494000,3566000,81
721527858,52,F,2천만원미만,40,2003000,2343000,42
718265658,47,F,2천만원미만,36,2092000,4130000,80
714312708,44,M,4~6천만원미만,36,6606000,4493000,68
715821183,42,F,Unknown,23,7102000,4083000,68
709487058,51,F,2천만원미만,36,13812000,3723000,56
